Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
330455705290168;1;0;3515009;3515009;0;0;0;2;3;6;11;41;94;97;8;
330455705290169;1;0;2953230;2953230;0;0;2;0;4;6;18;35;78;82;16;
330455705290170;1;0;2224978;2224978;0;0;0;2;8;30;32;66;112;65;4;
330455705290171;1;0;707210;707210;0;0;1;0;4;13;6;33;36;8;38;
330455705290172;1;0;3243640;3243640;0;0;1;2;15;10;13;53;92;79;38;
330455705290173;1;0;2153542;2153542;0;0;1;2;4;6;10;27;51;45;14;
330455705290174;1;0;3881563;3881563;0;0;0;2;4;7;10;54;127;95;3;
330455705290175;1;0;2104538;2104538;0;0;0;3;4;6;14;36;89;62;4;
330455705290176;1;0;1923052;1923052;0;1;0;4;5;10;13;49;62;42;6;
330455705290177;1;0;1350130;1350130;0;0;3;4;2;7;6;26;67;35;33;
330455705290178;1;0;1924490;1924490;0;0;0;0;1;4;4;30;91;48;7;
330455705290179;1;0;2059060;2059060;0;0;1;1;5;4;13;39;98;35;6;
330455705290180;1;0;1642330;1642330;0;0;0;0;3;12;12;37;68;40;0;
330455705290181;1;0;1811592;1811592;0;0;0;1;9;12;11;25;75;49;4;
330455705290182;1;0;2002850;2002850;0;0;2;5;5;12;16;37;81;53;1;
330455705290183;1;0;2982119;2982119;0;0;0;3;2;12;8;43;100;63;4;
330455705290184;1;0;1879014;1879014;0;0;1;3;8;17;27;63;86;37;5;
330455705290185;1;0;1497016;1497016;0;0;0;3;4;9;9;43;73;42;4;
330455705290186;1;0;1798942;1798942;0;0;1;3;2;15;5;62;87;31;5;
330455705290187;1;0;729420;729420;0;0;0;1;4;8;14;26;41;24;0;
330455705290188;1;0;537033;537033;0;3;20;78;125;75;25;7;2;1;20;
330455705290189;1;0;6978722;6978722;0;1;4;7;23;33;24;66;174;155;105;
330455705290190;1;0;6327927;6327927;0;0;2;5;17;13;16;36;110;143;6;
330455705290191;1;0;3572736;3572736;0;1;1;6;5;12;14;43;86;83;31;
330455705290192;1;0;3893411;3893411;0;0;0;6;6;9;11;32;111;103;14;
330455705290193;1;0;4465952;4465952;0;0;0;0;1;3;7;19;73;95;3;
330455705290194;1;0;4101664;4101664;0;0;1;1;4;4;9;21;58;113;8;
330455705290195;1;0;3103370;3103370;0;3;0;2;5;5;15;47;105;103;5;
330455705290196;1;0;3412995;3412995;0;0;0;0;1;8;18;51;131;96;4;
330455705290197;1;0;5067784;5067784;0;0;0;1;6;8;4;34;138;136;4;
330455705290198;1;0;3494190;3494190;0;0;1;1;5;5;8;23;75;102;8;
330455705290199;1;0;6393591;6393591;0;0;0;3;8;9;6;23;64;106;16;
330455705290200;1;0;1408080;1408080;0;0;1;1;4;3;0;6;20;34;1;
330455705290201;1;0;12671785;12671785;0;0;5;9;18;14;21;43;119;191;31;
330455705290202;1;0;3271700;3271700;0;0;0;1;3;20;14;29;109;78;11;
330455705290203;1;0;989273;989273;0;0;0;4;2;17;21;34;55;27;7;
330455705290204;1;0;888684;888684;0;0;0;2;9;23;22;42;44;16;5;
330455705290205;1;0;953076;953076;0;0;1;3;11;20;30;39;50;23;4;
330455705290206;1;0;904785;904785;0;0;1;2;9;18;37;40;49;21;6;
330455705290207;1;0;856673;856673;0;0;0;2;9;24;30;47;49;16;2;
330455705290208;1;0;833287;833287;0;1;0;1;6;22;36;30;47;16;2;
330455705290209;1;0;821281;821281;0;1;0;0;6;16;31;40;59;11;7;
330455705290210;1;0;949809;949809;0;0;0;0;14;16;24;43;57;19;6;
330455705290211;1;0;987500;987500;0;0;0;2;11;16;21;35;52;25;1;
330455705290212;1;0;847542;847542;0;0;1;3;13;18;18;34;43;20;45;
330455705290213;1;0;875609;875609;0;0;0;1;12;22;23;37;50;16;12;
330455705290214;1;0;772237;772237;0;0;0;2;8;23;32;39;44;10;6;
330455705290215;1;0;1130368;1130368;0;0;1;0;6;21;31;54;66;16;16;
330455705290216;1;0;949581;949581;0;0;2;7;15;18;36;42;39;22;16;
330455705290217;1;0;890494;890494;0;0;0;4;10;25;20;42;50;18;6;
330455705290218;1;0;1096707;1096707;0;1;1;1;8;5;12;25;43;38;6;
330455705290219;1;0;2356229;2356229;0;0;0;1;0;17;23;65;104;65;0;
330455705290220;1;0;2640704;2640704;0;0;0;0;1;11;33;68;108;64;4;
330455705290221;1;0;2307664;2307664;0;0;1;3;8;18;24;56;109;57;11;
330455705290222;1;0;1679825;1679825;0;1;0;1;6;14;18;48;78;46;3;
330455705290223;1;0;1032190;1032190;0;0;0;0;0;7;10;25;45;25;0;
330455705290224;1;0;824695;824695;0;3;14;73;174;165;42;17;3;1;3;
330455705290225;1;0;367820;367820;0;1;1;24;85;106;17;5;1;0;3;
330455705290226;1;1;337087;335987;1100;0;6;26;60;83;5;2;0;2;8;
330455705290227;1;0;3708360;3708360;0;0;1;3;24;33;20;58;114;58;16;
330455705290228;1;0;352179;352179;0;2;9;23;84;79;18;2;1;2;7;
330455705290229;1;0;1657313;1657313;0;1;3;4;3;15;21;53;72;48;5;
330455705290230;1;3;1673894;1670524;3370;0;4;7;21;44;18;56;65;37;6;
330455705290231;1;0;2134366;2134366;0;0;1;4;4;12;35;67;112;45;2;
330455705290232;1;0;1518683;1518683;0;1;1;3;1;11;14;48;66;42;1;
330455705290233;1;0;3561219;3561219;0;0;0;0;4;10;15;47;63;72;5;
330455705290234;1;0;978015;978015;0;0;0;2;9;15;8;28;42;17;0;
330455705290235;1;0;2062171;2062171;0;0;0;2;7;25;24;56;65;40;3;
330455705290236;1;0;3501745;3501745;0;1;2;5;22;42;30;59;136;82;0;
330455705290237;1;0;756853;756853;0;1;0;2;8;18;9;12;26;18;2;
330455705290238;1;1;2605204;2603804;1400;0;2;6;14;21;21;62;88;59;3;
330455705290239;1;0;921306;921306;0;0;1;2;7;9;15;25;32;25;5;
330455705290240;1;0;428248;428248;0;0;1;7;12;9;4;4;10;11;3;
330455705290241;1;0;1948071;1948071;0;0;0;1;8;17;9;28;70;47;1;
330455705290242;1;0;1802079;1802079;0;0;4;9;15;19;8;23;47;37;2;
330455705290243;1;0;949420;949420;0;1;0;6;11;13;11;21;42;15;5;
330455705290244;1;0;1449310;1449310;0;0;1;6;19;33;17;30;63;28;7;
330455705290245;1;0;1058394;1058394;0;0;1;5;11;14;11;22;42;24;0;
330455705290246;1;0;2667366;2667366;0;0;0;0;8;12;7;28;82;50;1;
330455705290247;1;0;1354145;1354145;0;2;0;0;13;8;12;32;43;31;1;
330455705290248;1;0;2114305;2114305;0;0;0;1;9;24;19;46;74;40;8;
330455705290249;1;0;3127785;3127785;0;0;0;4;18;32;32;75;127;58;4;
330455705290250;1;0;1555273;1555273;0;0;1;2;13;31;19;34;48;37;7;
330455705290251;1;0;2773942;2773942;0;0;0;6;34;32;25;47;72;43;4;
330455705290252;1;0;841620;841620;0;0;0;4;5;8;4;12;32;20;2;
330455705290253;1;0;2754369;2754369;0;0;0;3;16;30;28;52;107;62;1;
330455705290254;1;0;1485066;1485066;0;0;0;1;18;25;15;38;66;29;3;
330455705290255;1;0;296070;296070;0;0;5;22;47;43;40;11;8;0;3;
330455705290256;1;0;947559;947559;0;0;0;3;4;12;13;29;36;17;0;
330455705290257;1;0;5381189;5381189;0;1;3;18;66;104;65;92;162;116;15;
330455705290258;1;0;3885829;3885829;0;0;0;11;28;51;43;85;151;76;4;
330455705290259;1;0;5038682;5038682;0;1;3;13;35;74;43;111;205;105;8;
330455705290260;1;0;2048999;2048999;0;0;0;4;8;17;24;51;72;47;7;
330455705290261;1;0;1766102;1766102;0;0;4;6;19;22;23;48;81;28;9;
330455705290262;1;0;1866227;1866227;0;0;0;4;11;39;41;50;82;33;0;
330455705290263;1;0;57075;57075;0;0;2;10;19;8;1;1;0;0;0;
330455705290264;1;0;6206607;6206607;0;1;9;34;83;110;66;121;184;110;22;
330455705290265;1;4;878689;874479;4210;0;10;20;54;45;23;10;13;17;7;
330455705290266;1;0;108893;108893;0;0;6;19;42;22;1;1;1;0;6;
330455705290267;1;0;2011751;2011751;0;0;0;1;6;15;20;58;61;48;5;
330455705290268;1;0;1284846;1284846;0;5;14;102;264;265;62;28;9;3;20;
330455705290269;1;1;324721;324211;510;0;0;3;8;8;11;11;8;3;0;
330455705290270;1;0;2229309;2229309;0;0;0;5;6;27;38;86;126;34;3;
330455705290271;1;0;2461076;2461076;0;0;2;10;24;51;22;68;96;46;1;
330455705290272;1;0;3900164;3900164;0;0;3;9;35;50;37;119;172;67;11;
330455705290273;1;0;4479829;4479829;0;1;5;16;34;54;61;127;171;98;3;
330455705290274;1;0;5141954;5141954;0;1;1;8;27;46;42;105;189;122;22;
330455705290275;1;0;3328505;3328505;0;1;2;12;49;69;41;81;126;55;5;
330455705290276;1;0;3305888;3305888;0;1;3;22;50;88;82;93;110;52;17;
330455705290277;1;0;440493;440493;0;2;10;40;109;105;17;4;2;0;9;
330455705290278;1;3;627774;622644;5130;2;22;94;177;110;21;7;3;1;19;
330455705290279;1;0;1888070;1888070;0;2;15;48;163;192;95;71;54;6;27;
330455705290280;1;0;1095672;1095672;0;0;0;2;13;15;10;29;39;25;3;
330455705290281;1;0;2308751;2308751;0;0;1;6;8;31;18;59;102;52;10;
330455705290282;1;0;4249820;4249820;0;0;0;0;2;9;17;34;75;110;9;
330455705290283;1;0;1614215;1614215;0;1;5;32;84;86;52;63;55;11;15;
330455705290284;1;0;219447;219447;0;1;1;17;73;34;5;5;1;0;3;
330455705290285;1;0;183744;183744;0;1;0;13;44;28;9;4;3;0;1;
330455705290286;1;0;42826;42826;0;1;7;13;23;0;0;0;0;0;0;
330455705290287;1;0;885183;885183;0;2;12;54;96;87;43;31;13;5;23;
330455705290288;1;0;243741;243741;0;4;12;36;85;49;6;1;1;0;2;
330455705290289;1;0;258041;258041;0;1;12;29;89;62;5;2;2;0;2;
330455705290290;1;0;418622;418622;0;2;6;19;26;33;8;16;10;2;23;
330455705290291;1;0;757019;757019;0;0;1;16;66;74;39;37;31;1;4;
330455705290292;1;0;1320053;1320053;0;2;5;31;85;92;36;45;32;14;21;
330455705290293;1;2;1282957;1281947;1010;0;4;20;82;64;28;40;36;17;8;
330455705290294;1;0;537850;537850;0;0;4;17;67;65;25;15;10;2;2;
330455705290295;1;1;1070155;1069360;795;0;6;36;116;102;36;42;31;7;18;
330455705290296;1;0;606859;606859;0;0;2;14;38;42;14;20;21;7;0;
330455705290297;1;0;109796;109796;0;2;4;35;41;16;4;0;0;0;6;
330455705290298;1;0;445735;445735;0;5;23;103;162;69;8;5;1;0;4;
330455705290299;1;0;655713;655713;0;0;1;8;21;24;17;20;21;11;8;
330455705290300;1;0;1019957;1019957;0;0;3;14;42;74;38;36;27;8;7;
330455705290301;1;5;275451;271201;4250;4;28;73;96;38;6;1;0;0;15;
330455705290302;1;0;756781;756781;0;3;4;26;55;55;21;20;17;9;3;
330455705290303;1;0;296515;296515;0;1;9;28;86;55;14;1;0;0;3;
330455705290304;1;0;830782;830782;0;1;7;15;36;41;18;34;20;9;7;
330455705290305;1;0;723495;723495;0;1;1;13;64;88;38;36;12;6;8;
330455705290306;1;1;910998;910398;600;0;5;8;27;48;21;27;39;5;16;
330455705290307;1;0;1727047;1727047;0;1;4;9;32;69;42;74;61;9;11;
330455705290308;1;0;379561;379561;0;2;16;75;125;58;10;2;1;1;14;
330455705290309;1;0;373923;373923;0;10;37;93;109;51;6;1;0;0;19;
330455705290310;1;0;372759;372759;0;5;26;63;94;77;13;7;0;0;4;
330455705290311;1;0;185278;185278;0;2;11;56;58;26;4;2;0;0;2;
330455705290312;1;1;266863;265863;1000;5;19;73;88;35;5;2;0;0;12;
330455705290313;1;0;1962595;1962595;0;2;2;18;32;45;34;68;88;37;7;
330455705290314;1;2;364020;362000;2020;1;2;18;28;24;8;13;12;2;3;
330455705290315;1;2;144854;142854;2000;2;18;53;42;20;1;1;0;0;2;
330455705290316;1;0;220196;220196;0;0;0;10;18;21;14;5;8;1;0;
330455705290317;1;0;554922;554922;0;1;5;22;70;86;37;19;9;0;7;
330455705290318;1;0;386205;386205;0;0;4;9;50;55;17;12;6;2;2;
330455705290319;1;0;1581176;1581176;0;1;1;4;8;7;14;20;57;40;7;
330455705290320;1;0;1415079;1415079;0;1;3;15;26;18;11;35;48;26;13;
330455705290321;1;0;1251779;1251779;0;0;2;4;15;11;18;47;62;19;11;
330455705290322;1;0;1168874;1168874;0;0;2;11;21;38;22;28;35;14;10;
330455705290323;1;0;1356617;1356617;0;0;2;10;21;26;21;36;56;24;18;
330455705290324;1;0;812946;812946;0;0;0;3;11;6;5;17;30;19;3;
330455705290325;1;0;1254438;1254438;0;0;2;3;13;13;11;28;52;26;15;
330455705290326;1;0;4669221;4669221;0;1;1;7;17;11;14;38;104;134;19;
330455705290327;1;0;1764227;1764227;0;0;2;5;21;19;18;33;59;18;27;
330455705290328;1;0;993359;993359;0;0;0;3;10;20;17;31;38;16;5;
330455705290329;1;0;603972;603972;0;0;1;4;10;27;8;17;30;11;13;
330455705290330;1;1;780554;780044;510;0;0;1;6;5;7;24;38;13;0;
330455705290331;1;0;1333227;1333227;0;0;1;0;8;17;5;25;42;29;4;
330455705290332;1;0;371511;371511;0;0;4;35;64;47;15;14;5;3;17;
330455705290333;1;0;1575404;1575404;0;0;1;4;12;19;12;37;61;37;3;
330455705290334;1;0;1034753;1034753;0;0;0;7;17;13;19;24;42;18;4;
330455705290335;1;0;1457030;1457030;0;0;0;2;24;37;33;50;57;27;6;
330455705290336;1;0;1684915;1684915;0;0;0;4;13;21;17;35;58;36;5;
330455705290337;1;0;1346608;1346608;0;0;0;3;21;30;13;22;42;30;15;
330455705290338;1;1;1234331;1232831;1500;0;0;1;4;17;14;15;29;33;3;
330455705290339;1;0;822827;822827;0;0;0;3;6;8;3;14;17;20;2;
330455705290340;1;0;605236;605236;0;0;0;2;3;8;7;7;15;16;3;
330455705290341;1;0;1055680;1055680;0;0;0;3;9;20;14;22;41;29;3;
330455705290342;1;0;2749567;2749567;0;0;0;0;1;10;11;22;66;78;1;
330455705290343;1;0;3816642;3816642;0;0;0;0;11;10;9;25;105;97;3;
330455705290344;1;0;1739131;1739131;0;0;0;0;0;3;2;5;51;69;4;
330455705290345;1;0;2829971;2829971;0;0;0;0;1;11;13;47;103;87;8;
330455705290346;1;0;3007509;3007509;0;2;0;4;11;14;16;52;73;92;8;
330455705290347;1;0;7220420;7220420;0;0;0;0;2;0;6;5;50;179;15;
330455705290348;1;0;2255191;2255191;0;1;2;1;7;24;5;18;40;54;5;
330455705290349;1;0;2202392;2202392;0;0;0;0;5;15;15;17;51;77;9;
330455705290350;1;0;103620;103620;0;0;0;0;0;0;0;0;2;7;0;
330455705290351;1;0;1592430;1592430;0;0;8;23;73;123;59;64;52;17;18;
330455705290352;1;0;1554840;1554840;0;0;0;11;11;30;23;57;79;17;7;
330455705290353;1;0;1461065;1461065;0;0;0;0;0;2;1;1;12;32;0;
330455705290354;1;0;3795269;3795269;0;0;0;0;0;4;2;17;70;96;3;
330455705290355;1;0;5941606;5941606;0;0;0;0;0;6;8;54;172;159;5;
330455705290356;1;0;3377340;3377340;0;0;2;3;26;45;37;101;131;69;11;
330455705290357;1;0;1322128;1322128;0;0;0;1;8;26;22;43;65;32;1;
330455705290358;1;0;4267061;4267061;0;0;0;0;3;5;7;30;105;98;8;
330455705290359;1;0;3408752;3408752;0;0;1;1;2;9;17;36;104;107;31;
330455705290360;1;0;3340770;3340770;0;0;0;0;2;7;25;44;86;83;4;
330455705290361;1;0;3775049;3775049;0;0;2;7;22;21;6;31;86;100;11;
330455705290362;1;0;2874074;2874074;0;1;0;4;3;5;11;8;78;69;3;
330455705290363;1;0;1063910;1063910;0;0;1;0;1;5;5;13;35;48;5;
330455705290364;1;0;2450566;2450566;0;0;2;19;36;63;24;26;58;49;9;
330455705290365;1;0;2197395;2197395;0;0;0;0;1;4;9;21;56;62;1;
330455705290366;1;0;583810;583810;0;0;0;0;0;2;0;5;12;17;0;
330455705290367;1;0;2242062;2242062;0;0;1;2;6;10;4;20;57;52;4;
330455705290368;1;0;2804115;2804115;0;0;1;2;2;7;5;39;102;76;37;
330455705290370;1;0;186460;186460;0;0;0;0;0;0;0;3;3;5;0;
330455705290371;1;0;752244;752244;0;2;2;10;17;36;15;17;24;11;7;
330455705290372;1;0;4210301;4210301;0;0;1;3;5;14;16;51;98;105;0;
330455705290373;1;0;3233668;3233668;0;0;0;2;4;5;5;12;46;53;26;
330455705290374;1;0;4654898;4654898;0;0;2;2;10;16;6;21;69;118;9;
330455705290375;1;0;646839;646839;0;0;0;1;1;4;9;9;28;21;6;
330455705290378;1;0;2922652;2922652;0;0;3;1;11;9;10;24;88;99;12;
330455705290379;1;0;2444529;2444529;0;0;2;9;18;18;16;60;99;43;1;
330455705290380;1;0;520817;520817;0;0;0;5;9;14;12;14;17;7;1;
330455705290381;1;0;9684;9684;0;0;2;1;4;1;0;0;0;0;0;
330455705290382;1;2;602337;599937;2400;0;0;5;26;134;56;28;5;0;1;
330455705290383;1;0;15555;15555;0;0;1;1;6;4;0;0;0;0;1;
330455705290384;1;0;118454;118454;0;0;5;15;36;21;3;2;0;0;0;
330455705290385;1;0;185864;185864;0;3;10;34;56;42;7;2;1;0;3;
330455705290386;1;0;33383;33383;0;0;3;8;8;6;3;0;0;0;1;
330455705290387;1;0;69180;69180;0;0;3;5;18;15;3;2;0;0;0;
330455705290388;1;0;88382;88382;0;3;3;22;25;14;4;0;0;0;2;
330455705290389;1;0;14100;14100;0;0;0;2;4;1;1;0;0;0;0;
330455705290390;1;0;364205;364205;0;2;19;82;147;60;3;2;0;0;35;
330455705290391;1;0;30733;30733;0;1;1;8;5;7;1;0;0;0;0;
330455705290392;1;2;379980;379480;500;3;8;39;108;63;9;4;2;0;1;
330455705290393;1;0;23238;23238;0;2;8;12;4;4;0;0;0;0;1;
330455705290394;1;0;448634;448634;0;1;12;62;155;116;8;3;0;0;25;
330455705290395;1;0;33440;33440;0;0;1;8;6;6;0;1;0;0;2;
330455705290396;1;0;128164;128164;0;0;0;5;12;25;5;3;2;0;3;
330455705290397;1;0;18480;18480;0;0;3;3;4;4;1;0;0;0;0;
330455705290398;1;0;62151;62151;0;1;1;5;21;16;1;1;0;0;1;
330455705290399;1;0;63285;63285;0;1;3;10;16;14;5;2;0;0;3;
330455705290400;1;0;18912;18912;0;0;1;1;5;5;0;0;0;0;0;
330455705290401;1;0;48760;48760;0;1;3;7;11;15;1;0;0;0;2;
330455705290402;1;0;230584;230584;0;0;8;26;37;41;13;11;2;0;12;
330455705290404;1;0;79157;79157;0;0;1;2;6;22;3;5;0;0;0;
330455705290405;1;0;112860;112860;0;0;2;16;29;21;4;1;0;0;3;
330455705290407;1;0;84790;84790;0;0;1;8;27;16;2;0;1;0;2;
330455705290408;1;0;181893;181893;0;0;0;2;7;12;11;8;8;0;2;
330455705290409;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330455705290410;1;0;95776;95776;0;0;1;19;26;16;4;2;0;0;4;
330455705290411;1;0;1292995;1292995;0;1;16;124;273;254;63;26;5;3;34;
330455705290412;1;0;901515;901515;0;0;4;47;135;205;70;21;10;0;17;
330455705290413;1;0;12891;12891;0;0;0;1;1;3;0;1;0;0;0;
330455705290414;1;0;273043;273043;0;6;18;69;79;56;12;1;0;0;7;
330455705290415;1;0;436444;436444;0;2;22;90;156;105;8;2;0;0;16;
330455705290416;1;0;281593;281593;0;1;7;39;81;69;9;3;0;0;6;
330455705290417;1;1;465086;462086;3000;4;7;51;119;80;16;9;5;1;18;
330455705290418;1;1;664986;662486;2500;0;7;26;71;92;34;24;13;4;23;
330455705290419;1;1;407449;407449;0;2;31;94;66;62;8;17;5;1;37;
330455705290420;1;0;669864;669864;0;1;11;45;107;148;38;13;4;0;5;
330455705290421;1;0;240234;240234;0;0;0;8;34;50;15;0;2;1;1;
330455705290422;1;2;551717;549067;2650;0;6;46;156;139;32;12;4;0;8;
330455705290423;1;0;941891;941891;0;2;12;44;141;162;52;30;15;1;16;
330455705290424;1;0;469691;469691;0;1;14;60;124;74;13;5;2;0;5;
330455705290426;1;0;390083;390083;0;2;6;15;79;77;14;10;5;0;0;
330455705290427;1;0;17280;17280;0;0;0;1;2;8;1;0;0;0;1;
330455705290441;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330455705290449;1;0;1376950;1376950;0;0;0;1;3;11;21;47;65;22;0;
330455705290450;1;0;1824597;1824597;0;0;1;1;14;21;31;57;90;30;5;
330455705290452;1;0;891383;891383;0;0;0;5;7;24;15;21;35;10;0;
330455705290453;1;0;1622506;1622506;0;0;3;2;6;9;9;35;55;42;4;
330455705290454;1;0;548571;548571;0;3;12;58;125;132;18;8;1;0;23;
330455705290455;1;0;540614;540614;0;1;3;39;94;95;26;18;5;4;17;
330455705290456;1;0;229505;229505;0;0;8;29;52;50;10;4;0;0;7;
330455705290457;1;1;243778;242578;1200;1;5;32;73;61;11;2;2;0;6;
330455705290458;1;1;473167;471127;2040;2;9;49;131;125;17;6;0;0;7;
330455705290459;1;0;569701;569701;0;0;0;4;1;1;2;4;14;20;1;
330455705290460;1;0;278182;278182;0;0;7;28;73;59;17;6;1;1;2;
330455705290461;1;0;187700;187700;0;0;2;9;12;24;10;11;6;0;4;
330455705290462;1;0;427351;427351;0;0;2;19;47;56;22;26;5;3;7;
330455705290463;1;0;360593;360593;0;1;3;11;29;50;14;21;12;2;11;
330455705290464;1;0;137214;137214;0;0;3;7;21;19;8;10;2;1;1;
330455705290465;1;0;1214197;1214197;0;0;2;15;36;19;12;32;50;22;6;
330455705290466;1;0;967081;967081;0;1;8;17;45;16;10;16;44;26;9;
330455705290467;1;0;1428055;1428055;0;0;0;0;2;4;6;24;70;44;6;
330455705290468;1;0;802680;802680;0;0;0;0;0;3;4;15;40;29;6;
330455705290469;1;0;2948658;2948658;0;11;2;4;11;19;34;78;126;72;1;
330455705290470;1;0;922786;922786;0;0;1;2;4;10;21;31;31;18;3;
330455705290471;1;0;1511788;1511788;0;0;1;10;21;30;27;41;49;38;8;
330455705290472;1;0;206251;206251;0;2;2;12;20;44;8;6;2;0;1;
330455705290473;1;0;899248;899248;0;1;2;9;35;34;18;27;28;11;4;
330455705290474;1;0;1153204;1153204;0;2;4;26;49;37;9;20;28;12;3;
330455705290475;1;0;810388;810388;0;1;8;20;30;50;22;21;23;8;12;
330455705290476;1;0;509509;509509;0;0;1;3;21;15;6;24;13;7;4;
330455705290477;1;0;497470;497470;0;1;0;7;23;20;8;11;16;6;4;
330455705290478;1;0;286397;286397;0;0;7;43;93;71;6;2;4;0;7;
330455705290479;1;0;290657;290657;0;3;14;51;94;61;10;2;0;0;16;
330455705290480;1;0;102369;102369;0;1;9;32;41;13;2;0;0;0;9;
330455705290481;1;0;257311;257311;0;0;18;51;94;40;4;4;0;0;9;
330455705290482;1;0;302637;302637;0;0;9;57;102;58;4;3;0;0;21;
330455705290483;1;0;186332;186332;0;0;7;25;67;35;5;2;1;0;6;
330455705290484;1;0;458613;458613;0;2;10;49;105;91;16;6;4;1;18;
330455705290485;1;0;173118;173118;0;2;15;44;57;35;5;1;0;0;3;
330455705290486;1;0;1445162;1445162;0;0;0;3;5;9;7;36;59;62;2;
330455705290487;1;0;1371040;1371040;0;0;0;1;3;8;2;9;37;72;5;
330455705290489;1;0;3729428;3729428;0;1;2;11;22;47;49;86;131;90;2;
330455705290490;1;0;3183677;3183677;0;0;0;3;3;7;20;89;114;62;2;
330455705290491;1;0;2102012;2102012;0;0;0;1;4;8;6;26;79;51;0;
330455705290492;1;0;876080;876080;0;0;1;3;4;13;7;25;41;16;1;
330455705290493;1;0;1038233;1038233;0;0;1;1;9;12;9;12;28;30;6;
330455705290494;1;3;417772;411592;6180;0;5;30;103;110;11;5;3;0;3;
330455705290503;1;0;1323496;1323496;0;1;13;44;53;38;24;37;47;26;11;
330455705290504;1;0;676611;676611;0;1;17;92;152;136;33;10;3;0;18;
330455705300001;1;0;467628;467628;0;0;2;15;51;79;24;30;7;0;9;
330455705300002;1;0;381690;381690;0;1;3;23;52;69;23;14;8;1;33;
330455705300003;1;0;640948;640948;0;0;7;29;82;124;45;28;9;2;34;
330455705300004;1;0;445924;445924;0;0;2;22;58;75;32;17;12;0;6;
330455705300005;1;0;421489;421489;0;0;4;33;78;94;24;11;5;0;47;
330455705300006;1;0;311251;311251;0;1;1;30;48;67;26;3;3;0;9;
330455705300007;1;0;612960;612960;0;0;7;30;82;117;36;16;6;1;5;
330455705300008;1;0;547600;547600;0;1;3;43;106;92;33;18;5;0;5;
330455705300009;1;0;442256;442256;0;0;5;22;79;99;26;14;3;0;46;
330455705300010;1;0;447219;447219;0;1;8;30;111;82;29;11;3;0;10;
330455705300011;1;0;399283;399283;0;1;6;36;83;88;24;12;4;0;20;
330455705300012;1;0;490140;490140;0;1;8;29;72;79;30;14;7;0;17;
330455705300013;1;0;150565;150565;0;1;4;16;36;20;8;4;1;0;3;
330455705300014;1;0;648532;648532;0;1;2;25;73;110;37;20;8;1;13;
330455705300015;1;0;399773;399773;0;1;3;7;58;51;23;14;1;1;4;
330455705300016;1;0;325991;325991;0;0;5;11;41;61;21;7;7;1;6;
330455705300017;1;0;488834;488834;0;1;3;21;61;65;33;22;9;0;3;
330455705300018;1;0;289681;289681;0;0;0;11;40;37;17;7;4;1;6;
330455705300019;1;0;213546;213546;0;1;19;54;53;35;7;3;1;0;5;
330455705300020;1;0;410826;410826;0;1;3;14;42;76;29;16;5;1;11;
330455705300021;1;0;625616;625616;0;2;14;42;122;90;26;17;9;1;7;
330455705300022;1;0;477520;477520;0;0;2;21;60;89;24;15;6;1;13;
330455705300023;1;0;736753;736753;0;2;9;42;103;121;49;22;8;0;11;
330455705300024;1;0;484662;484662;0;1;2;10;36;62;31;25;8;1;13;
330455705300025;1;0;232582;232582;0;0;1;18;55;53;9;2;4;0;6;
330455705300026;1;0;425641;425641;0;0;7;33;94;78;20;11;4;0;4;
330455705300027;1;0;364525;364525;0;2;8;28;83;71;21;6;1;0;3;
330455705300028;1;0;296667;296667;0;4;16;61;82;47;13;5;2;0;9;
330455705300029;1;0;176733;176733;0;0;8;45;71;23;3;1;0;0;2;
330455705300030;1;0;146975;146975;0;1;11;45;57;17;3;2;0;0;8;
330455705300031;1;0;186612;186612;0;3;14;44;74;32;0;1;0;0;8;
330455705300032;1;0;132327;132327;0;3;10;28;58;24;4;1;0;0;6;
330455705300033;1;0;110468;110468;0;0;4;18;37;14;3;1;0;0;3;
330455705300034;1;0;185920;185920;0;0;7;20;93;42;2;0;0;0;10;
330455705300035;1;0;72052;72052;0;0;6;11;22;18;2;1;0;0;5;
330455705300036;1;0;39715;39715;0;1;4;4;22;5;0;0;0;0;3;
330455705300037;1;1;79157;78647;510;0;2;17;22;15;1;2;0;0;2;
330455705300038;1;0;88396;88396;0;0;3;11;34;12;3;2;0;0;3;
330455705300039;1;0;89976;89976;0;1;7;15;31;19;2;1;0;0;5;
330455705300040;1;0;357778;357778;0;1;6;22;54;70;16;8;4;0;4;
330455705300041;1;1;457584;456564;1020;1;6;37;91;80;30;11;3;0;9;
330455705300042;1;0;507140;507140;0;1;3;26;94;118;24;9;0;0;8;
330455705300043;1;0;431971;431971;0;0;8;50;102;78;20;12;2;0;5;
330455705300044;1;0;450752;450752;0;8;11;44;113;80;20;11;2;0;9;
330455705300045;1;1;433566;433566;0;7;13;49;104;86;13;10;2;0;68;
330455705300046;1;0;314401;314401;0;3;16;53;67;59;10;7;1;1;15;
330455705300047;1;0;542216;542216;0;1;4;6;43;71;27;22;7;3;3;
